State,City,Population,"Violent
crime","Property
crime"
TX,Jasper,7702,31,484
TX,Jefferson,2057,13,60
TX,Jersey Village,7845,38,218
TX,Johnson City,1733,2,10
TX,Jones Creek,2067,0,2
TX,Jonestown,2024,9,43
TX,Joshua,5966,15,102
TX,Jourdanton,4111,2,4
TX,Junction,2539,6,36
TX,Karnes City,3201,6,76
TX,Katy,14837,38,490
TX,Kaufman,6865,12,123
TX,Keene,6071,4,109
TX,Keller,42644,27,390
TX,Kenedy,3423,8,219
TX,Kennedale,7156,11,177
TX,Kermit,5956,18,31
TX,Kerrville,22484,48,669
TX,Kilgore,13938,53,660
TX,Killeen,136539,753,4791
TX,Kingsville,26198,103,963
TX,Kirby,8288,49,188
TX,Kirbyville,2158,5,32
TX,Kountze,2088,11,46
TX,Kress,721,0,2
TX,Kyle,31732,90,491
TX,Lacy-Lakeview,6566,38,247
TX,La Feria,7340,7,305
TX,Lago Vista,6550,14,85
TX,La Grange,4656,4,58
TX,La Grulla,1639,5,9
TX,Laguna Vista,3179,4,48
TX,La Joya,4153,6,27
TX,Lake Dallas,7390,15,142
TX,Lake Jackson,27273,40,589
TX,Lakeside,1357,7,29
TX,"Lakeview, Harris County",6413,10,71
TX,Lakeway,12815,16,166
TX,Lake Worth,4710,14,527
TX,La Marque,14976,70,960
TX,Lamesa,9136,44,414
TX,Lampasas,6899,20,286
TX,Lancaster,38209,179,1533
TX,La Porte,34671,40,593
TX,Laredo,247353,1027,10482
TX,La Vernia,1137,3,44
TX,La Villa,1978,0,17
TX,Lavon,2318,1,17
TX,League City,89596,96,1918
TX,Leander,30657,26,336
TX,Leon Valley,10833,26,826
TX,Levelland,13681,67,546
TX,Lewisville,100710,243,2721
TX,Lexington,1170,6,61
TX,Liberty,8857,46,553
TX,Lindale,5257,16,186
TX,Linden,1964,6,52
TX,Little Elm,29958,48,346
TX,Littlefield,6368,30,239
TX,Live Oak,14541,45,680
TX,Livingston,5207,43,309
TX,Llano,3249,0,77
TX,Lockhart,12971,45,425
TX,Lone Star,1553,6,61
TX,Longview,81273,451,3372
TX,Lorena,1709,1,28
TX,Lorenzo,1180,2,8
TX,Los Fresnos,5800,7,158
TX,Lubbock,237875,1829,11557
TX,Luling,5612,29,108
TX,Lumberton,12081,25,244
TX,Lyford,2611,1,44
TX,Lytle,2665,0,176
TX,Madisonville,4452,17,113
TX,Magnolia,1490,9,43
TX,Malakoff,2327,13,62
TX,Manor,6137,15,95
TX,Mansfield,60179,80,1042
TX,Manvel,6381,6,110
TX,Marble Falls,6095,28,362
TX,Marlin,5847,17,47
TX,Marshall,25169,141,1078
TX,Martindale,1145,4,6
TX,Mathis,4989,25,135
TX,McAllen,136169,171,5424
TX,McGregor,5036,7,76
TX,McKinney,146869,207,3055
TX,Meadows Place,4721,7,126
TX,Melissa,5839,1,65
TX,Memorial Villages,11660,5,113
TX,Memphis,2232,6,25
TX,Mercedes,16480,106,796
TX,Meridian,1484,0,1
TX,Merkel,2608,5,34
TX,Mesquite,144313,402,6332
TX,Mexia,7544,42,328
TX,Midland,122259,350,3191
TX,Midlothian,19425,25,361
TX,Mineola,4485,19,188
TX,Mineral Wells,16717,55,872
TX,Mission,81360,72,2945
TX,Missouri City,69487,72,1151
TX,Monahans,7163,30,185
TX,Mont Belvieu,4366,9,121
TX,Montgomery,670,1,16
TX,Morgans Point Resort,4257,2,40
TX,Moulton,898,1,10
TX,Mount Pleasant,16101,41,661
TX,Muleshoe,5121,4,51
TX,Munday,1331,2,10
TX,Murphy,19347,4,122
TX,Mustang Ridge,939,0,16
TX,Nacogdoches,34413,97,1126
TX,Naples,1357,1,50
TX,Nash,3076,9,67
TX,Nassau Bay,4092,17,101
TX,Navasota,7239,77,219
TX,Nederland,17464,58,493
TX,Needville,2879,11,22
TX,New Boston,4507,9,221
TX,New Braunfels,61651,147,2153
TX,Nocona,2996,2,25
TX,Nolanville,4483,22,76
TX,Northlake,1897,7,36
TX,North Richland Hills,65899,157,1637
TX,Oak Ridge,168,2,0
TX,Odessa,108265,1080,4374
TX,O'Donnell,809,0,2
TX,Olmos Park,2314,1,52
TX,Olney,3221,3,40
TX,Olton,2234,8,21
TX,Omaha,1012,3,21
TX,Onalaska,1724,16,62
TX,Orange,19057,111,577
TX,Orange Grove,1357,1,15
TX,Overton,2580,7,61
TX,Ovilla,3535,4,33
TX,Oyster Creek,1124,14,50
TX,Paducah,1164,2,3
TX,Palacios,4666,4,157
TX,Palestine,18458,113,1107
TX,Palmer,2023,2,28
TX,Palmhurst,2698,2,259
TX,Palm Valley,1311,0,27
TX,Palmview,5625,25,355
TX,Pampa,18471,186,716
TX,Panhandle,2438,5,7
TX,Pantego,2483,14,112
TX,Paris,25048,170,1219
TX,Parker,4205,5,18
TX,Pasadena,153195,592,5501
TX,Pearland,98183,152,1928
TX,Pearsall,9488,8,249
TX,Pecos,8786,12,146
TX,Penitas,4693,36,174
TX,Perryton,9392,12,73
TX,Pflugerville,53007,59,822
TX,Pharr,73932,230,2509
TX,Pilot Point,4017,6,34
TX,Pittsburg,4514,35,196
TX,Plainview,22225,57,877
TX,Plano,275795,389,5930
TX,Pleasanton,9394,35,543
TX,Ponder,1463,3,20
TX,Port Aransas,3726,23,348
TX,Port Arthur,54032,359,2390
TX,Port Isabel,5055,12,306
TX,Portland,15572,22,570
TX,Port Neches,12773,37,239
TX,Poteet,3375,13,139
TX,Poth,1993,12,26
TX,Pottsboro,2190,5,37
TX,Premont,2722,20,57
TX,Presidio,4204,1,19
TX,Primera,4146,2,22
TX,Princeton,7684,10,116
TX,Progreso,5776,9,86
TX,Prosper,12501,12,202
TX,Queen City,1464,9,65
TX,Quitman,1801,2,44
TX,Ralls,1966,2,7
TX,Rancho Viejo,2486,1,8
TX,Ranger,2456,9,42
TX,Ransom Canyon,1114,1,4
TX,Raymondville,11164,178,404
TX,Red Oak,11168,11,360
TX,Refugio,2828,9,57
TX,Reno,3261,2,61
TX,Richardson,104577,128,2758
TX,Richland Hills,8012,5,219
TX,Richmond,11841,53,178
TX,Riesel,1018,4,10
TX,Rio Grande City,13971,44,509
TX,Rio Hondo,2429,7,44
TX,River Oaks,7620,8,163
TX,Roanoke,6644,7,145
TX,Robinson,11237,19,211
TX,Robstown,11665,15,455
TX,Rockdale,5391,7,154
TX,Rockport,9256,32,596
TX,Rockwall,40622,25,733
TX,Rollingwood,1529,1,19
TX,Roma,9900,39,109
TX,Roman Forest,1820,0,39
TX,Roscoe,1298,1,12
TX,Rosenberg,32059,94,676
TX,Round Rock,108577,149,2428
TX,Rowlett,58177,82,897
TX,Royse City,10132,7,92
TX,Runaway Bay,1352,0,1
TX,Sabinal,1692,1,21
TX,Sachse,21986,14,229
TX,Salado,2159,0,31
TX,San Angelo,96661,263,3592
TX,San Antonio,1399725,8828,79994
TX,San Augustine,2081,6,30
TX,San Diego,4437,13,133
TX,Sanger,7226,14,170
TX,San Juan,35588,191,1071
TX,San Marcos,51786,220,1885
TX,San Saba,3086,7,63
TX,Sansom Park Village,4804,11,132
TX,Santa Anna,1067,4,22
TX,Santa Fe,12565,12,272
TX,Santa Rosa,2895,3,83
TX,Schertz,35882,68,587
TX,Schulenburg,2872,12,51
TX,Seabrook,12580,17,183
TX,Seagoville,15652,8,616
TX,Seagraves,2581,11,45
TX,Sealy,6163,35,179
TX,Seguin,26635,61,1118
TX,Selma,7747,15,240
TX,Seminole,6877,9,97
TX,Seven Points,1456,6,71
TX,Seymour,2636,15,81
TX,Shallowater,2516,0,11
TX,Shamrock,2008,2,29
TX,Shavano Park,3274,3,64
TX,Shenandoah,2478,9,200
TX,Sherman,39377,120,1316
TX,Silsbee,6662,8,204
TX,Sinton,5698,40,158
TX,Slaton,6112,16,90
TX,Smithville,3865,7,76
TX,Snyder,11459,75,486
TX,Socorro,32891,58,459
TX,Somerset,1703,3,44
TX,Sonora,2866,9,14
TX,Sour Lake,1782,5,48
TX,South Houston,17445,92,665
TX,Southlake,28062,14,456
TX,Southmayd,994,4,28
TX,South Padre Island,2919,49,616
TX,Southside Place,1775,0,15
TX,Spearman,3292,3,32
TX,Splendora,1667,6,19
TX,Springtown,2698,16,86
TX,Spring Valley,4009,7,142
TX,Spur,1239,0,4
TX,Stafford,18034,94,703
TX,Stagecoach,561,0,8
TX,Stamford,2999,16,95
TX,Stanton,2651,2,30
TX,Stephenville,18595,27,542
TX,Stratford,2069,3,11
TX,Sugar Land,83460,108,1613
TX,Sullivan City,4122,3,23
TX,Sulphur Springs,15613,25,247
TX,Sunrise Beach Village,692,0,5
TX,Sunset Valley,696,3,121
TX,Sweeny,3739,11,58
TX,Sweetwater,10604,82,476
TX,Taft,3053,19,52
TX,Tatum,1405,7,58
TX,Taylor,16317,30,493
TX,Terrell,16233,78,644
TX,Terrell Hills,5061,1,88
TX,Texarkana,37467,329,2300
TX,Texas City,45793,126,1745
TX,The Colony,39903,48,556
TX,Thorndale,1293,2,23
TX,Thrall,899,0,28
TX,Three Rivers,1887,25,60
TX,Tioga,813,0,16
TX,Tomball,11029,30,421
TX,Tool,2264,7,47
TX,Trinity,2636,13,67
TX,Trophy Club,10173,9,109
TX,Troy,1723,4,29
TX,Tulia,4964,10,70
TX,Tye,1248,8,30
TX,Tyler,100033,376,4116
TX,Universal City,19344,52,412
TX,University Park,24031,8,296
TX,Uvalde,16218,104,976
TX,Valley Mills,1187,1,32
TX,Van,2644,3,42
TX,Van Alstyne,3088,4,26
TX,Venus,3105,4,29
TX,Vernon,10703,37,346
TX,Victoria,64979,396,2479
TX,Vidor,10984,58,520
TX,Waco,127570,515,5422
TX,Waelder,1085,0,17
TX,Wake Village,5446,8,133
TX,Waller,2375,9,94
TX,Wallis,1269,4,21
TX,Watauga,24210,22,459
TX,Waxahachie,31530,33,1033
TX,Weatherford,26702,7,660
TX,Webster,11116,46,639
TX,Weimar,2128,3,25
TX,Weslaco,37248,389,2916
TX,West,2836,1,20
TX,West Columbia,3907,18,110
TX,West Orange,3463,7,308
TX,Westover Hills,708,0,17
TX,West Tawakoni,1605,0,14
TX,Westworth,2554,6,181
TX,Wharton,8767,57,381
TX,Whitehouse,7919,9,77
TX,White Oak,6447,7,93
TX,Whitesboro,3823,6,63
TX,White Settlement,16703,24,497
TX,Whitewright,1607,9,36
TX,Whitney,2108,2,80
TX,Wichita Falls,104514,401,4558
TX,Willow Park,4248,0,44
TX,Wills Point,3504,1,94
TX,Wilmer,3805,6,149
TX,Windcrest,5617,12,340
TX,Wink,980,0,3
TX,Winnsboro,3250,8,74
TX,Winters,2539,4,22
TX,Wolfforth,3983,12,47
TX,Woodbranch,1344,1,17
TX,Woodville,2531,3,32
TX,Woodway,8626,8,143
TX,Wortham,1044,1,51
TX,Wylie,45138,32,526
TX,Yoakum,5927,8,165
TX,Yorktown,2133,12,52
UT,American Fork/Cedar Hills,37544,26,817
UT,Big Water,471,2,7
UT,Blanding,3543,18,79
UT,Bluffdale,8100,10,113
UT,Bountiful5,42976,61,NA
UT,Brian Head,84,0,25
UT,Brigham City,18217,58,626
UT,Cedar City,29180,78,677
UT,Centerfield,1373,0,5
UT,Centerville,16488,19,488
UT,Clearfield,30433,39,630
UT,Clinton,20903,13,308
UT,Cottonwood Heights,34208,37,882
UT,Draper,44680,36,1089
UT,East Carbon,1269,1,28
UT,Enoch,6049,18,61
UT,Ephraim,6145,1,112
UT,Fairview,1253,2,10
UT,Farmington,21582,13,416
UT,Fountain Green,1078,1,15
UT,Grantsville,9530,15,158
UT,Harrisville,5870,6,270
UT,Helper,2185,4,70
UT,Hurricane5,14558,14,NA
UT,Kamas,1926,2,16
UT,Kanab,4438,6,62
UT,Kaysville,28575,11,258
UT,La Verkin,4174,14,94
UT,Layton,69044,95,1712
UT,Lehi,52432,32,763
UT,Lindon,10550,7,325
UT,Logan,49049,35,860
UT,Lone Peak,26669,2,277
UT,Mapleton,8583,2,103
UT,Moab,5096,19,228
UT,Monticello,1980,1,25
UT,Moroni,1430,0,14
UT,Mount Pleasant,3282,5,80
UT,Naples,1928,0,29
UT,Nephi,5452,6,155
UT,North Ogden,17915,9,212
UT,North Park,13042,1,189
UT,North Salt Lake,16815,33,442
UT,Ogden,84045,416,4005
UT,Orem,91438,33,2079
UT,Park City,7957,31,325
UT,Parowan,2837,5,38
UT,Payson,19120,9,477
UT,Perry,4471,13,82
UT,Pleasant Grove,34796,16,418
UT,Pleasant View,8446,2,121
UT,Price,8589,27,409
UT,Provo,116937,160,2810
UT,Richfield,7509,7,238
UT,Riverdale,8595,11,538
UT,Roosevelt,6404,63,277
UT,Roy,37810,40,765
UT,Salem,6867,3,85
UT,Salina,2492,5,91
UT,Salt Lake City,190246,1475,13461
UT,Sandy,89943,134,2942
UT,Santaquin/Genola,11224,3,133
UT,Saratoga Springs,22301,12,201
UT,Smithfield,10140,7,53
UT,South Jordan,57593,28,1241
UT,South Ogden,16792,24,337
UT,South Salt Lake,24595,204,1666
UT,Spanish Fork,36690,10,474
UT,Springdale,552,3,30
UT,Springville,30940,33,682
UT,St. George,76427,133,1728
UT,Stockton,614,0,0
UT,Sunset,5137,4,132
UT,Syracuse,25337,6,248
UT,Tooele,32241,72,1337
UT,Tremonton,7824,28,216
UT,Vernal,10099,33,434
UT,Washington,21616,18,512
UT,West Bountiful,5345,17,139
UT,West Valley,133373,703,6560
UT,Willard,1737,2,34
UT,Woods Cross,10343,33,271
VT,Barre Town,7932,2,162
VT,Bennington,15492,31,477
VT,Berlin,2867,13,143
VT,Bradford,2777,1,64
VT,Brattleboro,11784,36,606
VT,Brighton,1199,0,12
VT,Bristol,3871,2,35
VT,Castleton,4649,9,49
VT,Colchester,17288,14,354
VT,Dover,1110,1,87
VT,Essex,20199,19,481
VT,Fair Haven,2681,2,64
VT,Hardwick,2957,8,102
VT,Hartford,9804,18,160
VT,Hinesburg,4475,1,53
VT,Milton,10577,6,178
VT,Morristown,5369,1,101
VT,Newport,4513,15,132
VT,Northfield,6175,6,63
VT,Norwich,3387,0,51
VT,Randolph,4757,1,79
VT,Richmond,4094,0,63
VT,Rutland,16137,63,1011
VT,Shelburne,7551,2,98
VT,Springfield,9259,20,295
VT,St. Johnsbury,7590,15,148
VT,Stowe,4413,2,94
VT,Swanton,6440,3,82
VT,Vergennes,2580,3,46
VT,Waterbury,5112,3,22
VT,Weathersfield,2806,1,46
VT,Williston,9042,5,280
VT,Wilmington,1846,3,36
VT,Windsor,3483,8,40
VT,Woodstock,3003,0,25
VA,Abingdon,8186,10,233
VA,Alexandria,148519,258,2967
VA,Altavista,3486,8,56
VA,Amherst,2223,2,27
VA,Appalachia,1728,12,77
VA,Ashland,7310,26,246
VA,Bedford,5894,12,237
VA,Berryville,4290,5,80
VA,Big Stone Gap,5568,17,203
VA,Blacksburg,42603,31,523
VA,Blackstone,3574,14,129
VA,Bloxom,390,0,1
VA,Bowling Green,1130,0,0
VA,Boykins,554,0,10
VA,Bridgewater,5817,4,48
VA,Bristol,17641,59,543
VA,Broadway,3766,0,9
VA,Brookneal,1121,1,15
VA,Buena Vista,6747,9,58
VA,Burkeville,424,1,9
VA,Cape Charles,996,0,14
VA,Charlottesville,44187,211,1471
VA,Chase City,2328,9,62
VA,Chatham,1494,0,9
VA,Chesapeake,230577,737,6188
VA,Chilhowie,1750,0,36
VA,Chincoteague,2949,2,45
VA,Christiansburg,21581,30,545
VA,Clarksville,1129,3,20
VA,Clifton Forge,3876,8,50
VA,Clintwood,1374,2,25
VA,Coeburn,2117,3,105
VA,Colonial Beach,3554,8,88
VA,Colonial Heights,17553,43,748
VA,Covington,5725,7,105
VA,Crewe,2295,3,63
VA,Culpeper,16703,38,548
VA,Damascus,815,2,20
VA,Danville,43133,150,2036
VA,Dayton,1558,0,12
VA,Dublin,2512,2,46
VA,Dumfries,5194,0,113
VA,Edinburg,1058,0,17
VA,Elkton,2776,0,31
VA,Emporia,5693,24,235
VA,Exmore,1446,6,34
VA,Fairfax City,23801,26,396
VA,Falls Church,13517,24,215
VA,Farmville,8142,15,271
VA,Franklin,8520,35,446
VA,Fredericksburg,28411,114,1134
VA,Front Royal,14730,30,501
VA,Galax,6870,12,275
VA,Gate City,1996,4,37
VA,Glasgow,1138,1,9
VA,Glen Lyn,112,1,9
VA,Gordonsville,1539,1,19
VA,Gretna,1245,1,10
VA,Grottoes,2723,0,22
VA,Grundy,1008,0,9
VA,Halifax,1301,1,4
VA,Hampton,136949,292,4473
VA,Harrisonburg,51767,106,1367
VA,Haymarket,1949,0,23
VA,Haysi,490,0,10
VA,Herndon,24561,51,366
VA,Hillsville,2702,10,82
VA,Honaker,1416,4,2
VA,Hopewell,22305,100,785
VA,Hurt,1281,0,2
VA,Independence,924,1,5
VA,Jonesville,1030,0,13
VA,Kenbridge,1231,6,13
VA,Kilmarnock,1464,3,35
VA,La Crosse,600,0,2
VA,Lawrenceville,1259,2,27
VA,Lebanon,3384,3,110
VA,Leesburg,46951,74,865
VA,Lexington,6995,4,62
VA,Louisa,1571,2,50
VA,Luray,4862,3,103
VA,Lynchburg,77757,330,1974
VA,Manassas,41512,122,839
VA,Manassas Park,16332,15,203
VA,Marion,5838,25,207
VA,Martinsville,13771,56,500
VA,Middleburg,739,0,10
VA,Middletown,1307,4,16
VA,Mount Jackson,2024,3,31
VA,Narrows,1976,4,4
VA,New Market,2185,0,21
VA,Newport News,181074,795,5582
VA,Norfolk,247303,1418,10812
VA,Norton,4108,11,192
VA,Occoquan,987,0,0
VA,Onancock,1263,0,30
VA,Onley,519,0,7
VA,Orange,4841,8,112
VA,Parksley,848,0,19
VA,Pearisburg,2699,4,85
VA,Pembroke,1097,0,48
VA,Pennington Gap,1864,5,49
VA,Petersburg,31847,163,1103
VA,Pocahontas,390,1,0
VA,Poquoson,12108,17,135
VA,Portsmouth,97018,590,5355
VA,Pound,1026,2,30
VA,Pulaski,8978,27,356
VA,Purcellville,8474,2,36
VA,Quantico,523,0,3
VA,Radford,16810,91,407
VA,Rich Creek,755,2,1
VA,Richlands,5652,12,218
VA,Richmond,212830,1327,8704
VA,Roanoke,97927,457,4444
VA,Rocky Mount,4827,23,173
VA,Rural Retreat,1487,0,9
VA,Salem,25066,24,604
VA,Saltville,2043,8,39
VA,Shenandoah,2350,2,55
VA,Smithfield,8141,13,128
VA,South Boston,8048,43,384
VA,South Hill,4592,16,127
VA,Stanley,1672,2,37
VA,Staunton,24007,50,598
VA,Stephens City,1888,0,51
VA,St. Paul,960,4,50
VA,Strasburg,6516,9,92
VA,Suffolk,85475,268,2582
VA,Tappahannock,2398,5,123
VA,Tazewell,4507,7,86
VA,Timberville,2569,0,6
VA,Victoria,1687,0,18
VA,Vienna,16335,9,209
VA,Vinton,8104,34,270
VA,Virginia Beach,450687,730,11226
VA,Warrenton,9860,13,170
VA,Warsaw,1493,0,6
VA,Waverly,2114,1,24
VA,Waynesboro,21175,46,688
VA,Weber City,1285,0,11
VA,West Point,3311,2,37
VA,White Stone,346,0,3
VA,Williamsburg,15565,22,191
VA,Winchester,27163,89,1006
VA,Windsor,2631,5,47
VA,Wise,3251,7,79
VA,Woodstock,5193,16,107
VA,Wytheville,8194,10,234
WA,Aberdeen,16408,58,944
WA,Airway Heights,6441,6,333
WA,Algona,3123,0,73
WA,Anacortes,15980,21,559
WA,Arlington,18425,37,1124
WA,Asotin,1276,1,26
WA,Auburn,74565,293,3944
WA,Bainbridge Island,23326,12,338
WA,Battle Ground,18146,13,351
WA,Bellevue,127678,125,3949
WA,Bingen,729,0,26
WA,Black Diamond,4304,0,67
WA,Blaine,4875,3,187
WA,Bonney Lake,18156,28,545
WA,Bothell,35007,18,846
WA,Bremerton,39754,227,1946
WA,Brewster,2356,4,44
WA,Brier,6303,3,86
WA,Buckley,4927,1,163
WA,Burien,49822,177,2612
WA,Burlington,8492,16,813
WA,Camas,20848,14,388
WA,Carnation,1849,1,45
WA,Castle Rock,1984,4,83
WA,Centralia,16549,61,798
WA,Chehalis,7312,11,341
WA,Cheney,11117,19,287
WA,Chewelah,2606,5,80
WA,Clarkston,7295,27,547
WA,Cle Elum,2798,2,163
WA,Clyde Hill,3146,2,24
WA,Colfax,2860,4,42
WA,College Place,8913,8,263
WA,Colton,437,0,0
WA,Colville,4674,3,182
WA,Connell,5913,9,31
WA,Cosmopolis,1605,0,26
WA,Coulee Dam,1096,2,24
WA,Coupeville,1875,5,45
WA,Covington,18526,34,612
WA,Des Moines,30684,98,1175
WA,Dupont,8999,9,59
WA,Duvall,7342,2,58
WA,East Wenatchee,13509,25,439
WA,Eatonville,2826,9,48
WA,Edgewood,9542,9,267
WA,Edmonds,40615,70,991
WA,Ellensburg,18367,33,691
WA,Elma,3033,4,143
WA,Enumclaw,11431,9,348
WA,Ephrata,7986,17,414
WA,Everett,105129,443,6865
WA,Everson,2570,1,53
WA,Federal Way,92741,291,5173
WA,Ferndale,12173,26,367
WA,Fife,9380,89,596
WA,Fircrest,6609,16,155
WA,Forks,3744,12,91
WA,Garfield,609,0,4
WA,Gig Harbor,7699,22,467
WA,Goldendale,3446,8,162
WA,Grand Coulee,1046,7,68
WA,Grandview,11048,19,251
WA,Granger,3313,2,54
WA,Granite Falls,3435,9,149
WA,Ilwaco,903,2,12
WA,Issaquah,33365,21,810
WA,Kalama,2316,7,44
WA,Kelso,11802,72,681
WA,Kenmore,21531,14,320
WA,Kennewick,76508,240,2478
WA,Kent,124359,319,5600
WA,Kettle Falls,1596,3,39
WA,Kirkland,51288,71,1807
WA,Kittitas,1443,1,27
WA,La Center,3071,2,91
WA,Lacey6,44298,79,1491
WA,Lake Forest Park,13088,5,247
WA,Lake Stevens,29388,44,736
WA,Lakewood,59057,410,2651
WA,Liberty Lake,7979,3,96
WA,Long Beach,1344,1,46
WA,Longview,36374,170,2421
WA,Lynden,12808,9,126
WA,Lynnwood,36396,105,2463
WA,Mabton,2328,0,38
WA,Maple Valley,24644,15,329
WA,Marysville,63153,138,2388
WA,Mattawa,4532,3,48
WA,McCleary,1609,0,4
WA,Medina,3096,1,62
WA,Mercer Island,23969,8,363
WA,Mill Creek,18806,26,382
WA,Milton,7076,17,286
WA,Monroe,17562,67,617
WA,Montesano,3881,0,63
WA,Morton,1126,2,25
WA,Moses Lake,21410,103,1575
WA,Mountlake Terrace,20286,32,547
WA,Mount Vernon,32450,89,1662
WA,Moxee,3598,2,26
WA,Mukilteo,20707,14,542
WA,Newcastle,10928,12,236
WA,Normandy Park,6556,1,163
WA,North Bend,6094,11,238
WA,Oak Harbor,22288,31,526
WA,Oakville,673,1,25
WA,Ocean Shores,5632,7,178
WA,Odessa,880,0,4
WA,Olympia6,48046,131,1789
WA,Omak,4801,28,304
WA,Oroville,1674,1,113
WA,Orting,6913,11,192
WA,Othello,7577,47,343
WA,Pacific,6911,10,154
WA,Palouse,1028,0,5
WA,Pasco,67099,158,1633
WA,Port Angeles,19053,94,869
WA,Port Orchard,11818,74,769
WA,Port Townsend,9112,41,272
WA,Poulsbo,9429,19,278
WA,Prosser,5817,9,108
WA,Pullman,31895,27,340
WA,Puyallup,38532,104,3027
WA,Quincy,7085,18,369
WA,Raymond,2793,2,48
WA,Reardan,565,1,3
WA,Redmond,57263,39,1665
WA,Renton,96657,254,4938
WA,Republic,1105,7,10
WA,Richland,52465,95,1167
WA,Ridgefield,5426,1,66
WA,Ritzville,1679,1,64
WA,Rosalia,559,0,0
WA,Roy,803,1,17
WA,Royal City,2219,5,49
WA,Ruston,766,1,24
WA,Sammamish,49805,11,275
WA,SeaTac,27896,172,1570
WA,Seattle,642814,3758,35883
WA,Sedro Woolley,10652,18,671
WA,Selah,7376,0,101
WA,Sequim,6626,13,383
WA,Shelton,9780,36,750
WA,Shoreline,54762,80,1697
WA,Snohomish,9323,23,399
WA,Snoqualmie,11890,3,90
WA,Spokane,209524,1440,19531
WA,Spokane Valley,90835,231,5313
WA,Springdale,278,1,1
WA,Stanwood,6476,9,188
WA,Steilacoom,6099,13,64
WA,Sultan,4733,10,146
WA,Sumas,1340,0,25
WA,Sumner,9575,29,517
WA,Sunnyside,16099,42,599
WA,Tacoma,203226,1766,13310
WA,Tenino,1700,1,42
WA,Tieton,1200,1,9
WA,Tonasket,1022,6,29
WA,Toppenish,9029,38,420
WA,Tukwila,19765,164,3309
WA,Tumwater6,18343,41,612
WA,Twisp,946,1,25
WA,Union Gap,6059,11,401
WA,University Place,31708,92,794
WA,Vancouver,166535,593,5933
WA,Wapato,5067,22,135
WA,Warden,2759,3,77
WA,Washougal,14733,29,311
WA,Westport,2042,0,53
WA,West Richland,12905,15,138
WA,White Salmon,2269,0,43
WA,Wilbur,856,0,12
WA,Winlock,1326,0,61
WA,Winthrop,409,0,7
WA,Woodinville,11325,20,366
WA,Woodland,5535,19,240
WA,Woodway,1326,0,28
WA,Yakima,93589,471,4684
WA,Yarrow Point,1039,0,2
WA,Zillah,3051,3,43
WV,Alderson,1184,0,10
WV,Barboursville,4099,1,289
WV,Beech Bottom,514,0,1
WV,Benwood,1389,2,0
WV,Bluefield,10517,56,289
WV,Bridgeport,8425,12,201
WV,Buckhannon,5649,9,245
WV,Chapmanville,1264,2,40
WV,Charles Town,5421,10,71
WV,Clearview,554,0,0
WV,Dunbar,7834,24,161
WV,Eleanor,1559,2,3
WV,Elkins,7183,68,205
WV,Gauley Bridge,609,1,3
WV,Glasgow,894,2,23
WV,Glen Dale,1494,6,13
WV,Glenville,1553,0,3
WV,Grafton,5183,3,9
WV,Hamlin,1136,15,31
WV,Harpers Ferry/Bolivar,1339,0,2
WV,Harrisville,1819,4,6
WV,Hinton,2604,3,70
WV,Hurricane,6382,3,158
WV,Kenova,3119,7,93
WV,Keyser,5307,9,102
WV,Lewisburg,3981,8,106
WV,Marmet,1489,3,25
WV,Martinsburg,17589,70,827
WV,Mason,956,2,7
WV,Milton,2525,4,71
WV,Moorefield,2492,7,20
WV,Morgantown,31406,94,681
WV,Mount Hope,1398,0,9
WV,Nitro,7137,11,208
WV,Oak Hill,7709,27,255
WV,Oceana,1355,40,127
WV,Parkersburg,31207,127,1382
WV,Philippi,2944,22,21
WV,Point Pleasant,4300,3,86
WV,Princeton,6474,60,333
WV,Rainelle,1492,0,0
WV,Ravenswood,3852,0,45
WV,Reedsville,600,0,1
WV,Ripley,3249,3,5
WV,Romney,1806,3,0
WV,Ronceverte,1778,2,37
WV,Shepherdstown,2149,1,14
WV,Shinnston,2192,2,30
WV,Sistersville,1357,3,11
WV,Sophia,1336,1,45
WV,South Charleston,13308,80,527
WV,Spencer,2238,2,72
WV,St. Albans,10952,39,359
WV,Star City,1904,7,9
WV,Summersville,3569,22,114
WV,Vienna,10664,10,299
WV,Welch,2303,6,1
WV,Wellsburg,2760,0,32
WV,West Liberty,1538,0,1
WV,Weston,4076,2,7
WV,White Hall,660,4,7
WV,White Sulphur Springs,2467,1,0
WV,Williamson,3069,8,28
WV,Winfield,2339,4,12
WI,Adams,1924,7,88
WI,Albany,1015,8,46
WI,Algoma,3143,1,83
WI,Alma,759,0,2
WI,Altoona,7018,8,85
WI,Amery,2859,11,36
WI,Antigo,7988,10,419
WI,Appleton,73141,176,1304
WI,Arcadia,2950,3,33
WI,Ashland,8097,32,429
WI,Ashwaubenon,17145,14,746
WI,Athens,1100,0,7
WI,Avoca,636,0,18
WI,Bangor,1494,3,11
WI,Baraboo,12047,25,410
WI,Barneveld,1238,0,18
WI,Bayfield,488,1,27
WI,Beaver Dam,16326,8,575
WI,Belleville,2436,1,30
WI,Beloit,36817,129,1195
WI,Beloit Town,7665,12,159
WI,Berlin,5519,3,135
WI,Big Bend,1299,1,26
WI,Black River Falls,3571,2,130
WI,Blair,1367,0,18
WI,Blanchardville,826,1,7
WI,Bloomer,3544,1,23
WI,Bloomfield,6319,2,71
WI,Blue Mounds,892,5,14
